#OTU ID	ERR8056034	ERR8056035	ERR8056037	ERR8056042	ERR8056045	ERR8056051	ERR8056057	ERR8056066	ERR8056069	ERR8056078
Zotu3060	0	0	0	4	10	1	6	0	6	8
Zotu553	0	0	0	21	1	1	52	7	8	15
Zotu2344	0	0	0	8	0	10	0	0	26	2
Zotu91	0	0	0	14	9	13	87	242	70	168
Zotu2788	0	0	0	3	0	0	3	0	3	6
Zotu593	0	0	0	5	7	7	17	3	4	46
Zotu385	0	0	0	11	12	3	57	3	7	36
Zotu1882	0	0	0	7	0	4	1	5	0	28
Zotu3724	0	0	0	2	4	4	11	0	1	2
Zotu1946	0	0	0	12	9	16	0	0	0	0
Zotu701	0	0	0	3	3	2	18	6	1	46
Zotu3260	0	0	0	2	11	6	1	0	0	0
Zotu578	0	0	0	19	25	4	22	0	6	27
Zotu2804	0	0	0	20	2	0	0	0	0	0
Zotu487	0	0	0	35	2	35	18	0	6	11
Zotu3061	0	0	0	20	0	0	0	0	0	0
Zotu515	0	0	0	9	15	32	16	0	7	26
Zotu2864	0	0	0	14	0	0	0	0	0	0
Zotu1578	0	0	0	3	5	0	0	0	0	24
Zotu967	0	0	0	4	1	7	10	13	7	17
Zotu2417	0	0	0	4	1	1	7	5	3	6
Zotu639	0	0	0	6	6	2	21	30	9	38
Zotu2423	0	0	0	1	1	0	7	9	6	16
Zotu1925	0	0	0	25	0	0	0	0	0	0
Zotu183	0	0	0	17	27	100	32	44	32	62
Zotu918	0	0	0	11	4	0	0	6	5	25
Zotu1094	0	0	0	20	0	0	23	2	3	1
Zotu1165	0	0	0	6	1	0	19	6	2	6
Zotu1736	0	0	0	34	0	2	0	0	0	0
Zotu3404	0	0	0	1	5	16	5	1	6	6
Zotu726	0	0	0	3	2	1	29	4	0	46
Zotu376	0	0	0	7	2	0	2	144	0	4
Zotu761	0	0	0	3	13	16	21	3	6	32
Zotu211	0	0	0	21	17	1	46	10	56	127
Zotu716	0	0	0	4	7	2	15	55	3	7
Zotu3028	0	0	0	2	5	2	5	5	0	0
Zotu4257	0	0	0	2	0	0	5	3	0	0
Zotu1642	0	0	0	2	5	4	15	9	8	6
Zotu4282	0	0	0	9	2	4	8	0	1	2
Zotu249	0	0	0	3	0	1	53	19	17	163
Zotu3942	0	0	0	14	0	0	0	0	0	0
Zotu1082	0	0	0	4	10	48	6	0	1	0
Zotu424	0	0	0	63	5	11	35	0	4	13
Zotu1359	0	0	0	2	0	0	3	6	3	43
Zotu260	0	0	0	10	29	18	22	63	40	65
Zotu189	0	0	0	7	3	0	244	6	0	10
Zotu33	0	0	0	6	1	1	63	36	427	1144
Zotu2042	0	0	0	2	3	25	4	0	0	0
Zotu1577	0	0	0	29	0	1	2	22	0	9
Zotu1163	0	0	0	3	0	0	4	15	0	21
Zotu272	0	0	0	5	0	0	1	151	0	12
Zotu213	0	0	0	38	35	142	17	0	0	37
Zotu494	0	0	0	7	0	0	0	111	0	0
Zotu1030	0	0	0	9	0	0	16	17	0	11
Zotu4273	0	0	0	4	4	5	0	0	0	0
Zotu80	0	0	0	6	0	28	47	443	11	138
Zotu1003	0	0	0	2	1	0	2	2	0	56
Zotu1469	0	0	0	10	10	0	4	0	0	24
Zotu2515	0	0	0	5	1	1	3	2	4	15
Zotu729	0	0	0	2	10	13	45	12	6	0
Zotu2260	0	0	0	24	0	0	0	0	0	0
Zotu3572	0	0	0	1	4	8	0	0	7	1
Zotu2125	0	0	0	23	0	4	0	0	0	0
Zotu2459	0	0	0	3	20	3	29	3	3	16
Zotu4103	0	0	0	1	0	1	1	6	12	0
Zotu1529	0	0	0	3	0	6	19	0	4	13
Zotu823	0	0	0	1	2	66	4	0	0	0
Zotu2724	0	0	0	5	1	0	0	0	3	8
Zotu920	0	0	0	1	3	1	4	33	2	22
Zotu562	0	0	0	5	1	0	16	54	9	7
Zotu589	0	0	0	1	0	0	3	77	5	16
Zotu4208	0	0	0	10	0	0	0	0	0	0
Zotu2575	0	0	0	3	8	0	8	2	3	0
Zotu1591	0	0	0	4	0	37	16	2	1	3
Zotu205	0	0	0	33	4	0	196	0	12	2
Zotu444	0	0	0	13	28	0	0	29	14	36
Zotu2811	0	0	0	13	1	6	0	5	2	5
Zotu563	0	0	0	11	0	0	2	20	0	54
Zotu2867	0	0	0	3	1	3	6	5	1	4
Zotu1375	0	0	0	13	7	0	16	5	3	23
Zotu1386	0	0	0	6	8	7	11	6	5	32
Zotu2003	0	0	0	3	0	3	8	10	8	13
Zotu1324	0	0	0	2	0	0	1	25	0	22
Zotu834	0	0	0	1	0	0	3	6	30	20
Zotu588	0	0	0	6	1	0	0	66	0	29
Zotu3400	0	0	0	1	0	0	2	7	3	2
Zotu2491	0	0	0	6	11	1	4	0	0	0
Zotu1544	0	0	0	28	0	0	0	0	0	0
Zotu2897	0	0	0	5	0	0	2	4	0	6
Zotu164	0	0	0	3	0	5	32	143	17	65
Zotu161	0	0	0	18	0	0	19	85	14	248
Zotu366	0	0	0	9	0	3	17	3	8	145
Zotu2467	0	0	0	26	0	0	0	0	0	0
Zotu2836	0	0	0	1	2	7	5	6	0	2
Zotu2422	0	0	0	6	1	0	14	0	2	2
Zotu3092	0	0	0	3	4	18	0	0	1	1
Zotu2850	0	0	0	2	1	10	18	17	16	3
Zotu860	0	0	0	1	68	1	1	0	0	1
Zotu3770	0	0	0	1	0	0	4	21	0	2
Zotu120	0	0	0	11	5	0	111	12	31	206
Zotu488	0	0	0	6	24	22	29	4	14	5
Zotu3186	0	0	0	3	2	0	4	0	0	9
Zotu3265	0	0	0	2	0	0	8	8	0	19
Zotu3793	0	0	0	7	0	2	1	10	1	4
Zotu3155	0	0	0	11	7	1	24	62	3	52
Zotu496	0	0	0	5	6	3	16	26	6	64
Zotu3433	0	0	0	1	15	64	11	0	13	5
Zotu2698	0	0	0	2	3	0	5	0	0	8
Zotu3917	0	0	0	2	0	6	1	0	1	12
Zotu74	0	0	0	3	0	0	0	639	0	18
Zotu4513	0	0	0	2	13	3	12	4	4	1
Zotu3620	0	0	0	5	0	7	0	0	0	2
Zotu506	0	0	0	5	17	11	7	24	22	33
Zotu167	0	0	0	23	41	24	53	25	110	37
Zotu1644	0	0	0	3	11	6	14	1	6	10
Zotu2884	0	0	0	3	17	23	14	0	5	0
Zotu2592	0	0	0	1	1	18	0	0	0	0
Zotu44	0	0	0	12	7	95	101	0	1066	16
Zotu2617	0	0	0	12	0	3	5	0	2	0
Zotu2070	0	0	0	6	0	5	0	49	2	4
Zotu1541	0	0	0	3	0	0	6	0	8	18
Zotu3237	0	0	0	8	2	6	2	6	1	7
Zotu1856	0	0	0	2	7	14	1	0	13	0
Zotu922	0	0	0	9	0	2	7	2	11	33
Zotu2379	0	0	0	2	0	0	1	26	2	7
Zotu112	0	0	0	35	31	2	235	22	13	91
Zotu3104	0	0	0	11	3	0	1	0	1	2
Zotu3189	0	0	0	6	1	0	0	20	0	6
Zotu3097	0	0	0	1	3	0	9	3	0	6
Zotu1230	0	0	0	2	9	2	9	13	4	24
Zotu3797	0	0	0	11	0	6	12	0	0	0
Zotu3000	0	0	0	4	0	0	17	2	2	0
Zotu2719	0	0	0	11	0	0	0	4	0	0
Zotu2390	0	0	0	1	1	0	5	13	5	1
Zotu3272	0	0	0	14	0	1	1	0	5	3
Zotu807	0	0	0	1	2	3	10	32	5	16
Zotu1791	0	0	0	2	0	0	24	0	6	3
Zotu612	0	0	0	1	29	9	0	2	47	0
Zotu1287	0	0	0	4	4	35	4	9	2	0
Zotu2198	0	0	0	5	9	4	4	0	2	10
Zotu3534	0	0	0	1	0	0	26	2	6	5
Zotu1732	0	0	0	16	4	0	1	0	1	14
Zotu692	0	0	0	37	0	2	38	1	5	3
Zotu1724	0	0	0	5	0	1	13	5	5	0
Zotu3573	0	0	0	3	0	0	0	0	0	10
Zotu1411	0	0	0	3	9	0	9	0	4	10
Zotu1019	0	0	0	2	7	11	5	7	10	17
Zotu917	0	0	0	23	4	14	3	10	11	7
Zotu344	0	0	0	6	15	1	46	0	1	87
Zotu1419	0	0	0	22	2	3	4	0	0	0
Zotu416	0	0	0	2	0	1	3	78	0	35
Zotu3390	0	0	0	2	0	3	0	10	7	2
Zotu818	0	0	0	4	2	31	19	0	7	10
Zotu1783	0	0	0	25	0	0	12	6	0	0
Zotu1507	0	0	0	4	0	0	0	26	0	2
Zotu1376	0	0	0	7	10	6	10	0	3	24
Zotu4290	0	0	0	1	0	2	2	5	12	1
Zotu1627	0	0	0	1	2	4	6	5	1	22
Zotu725	0	0	0	39	16	20	15	0	8	11
Zotu1816	0	0	0	31	0	1	0	0	0	0
Zotu4173	0	0	0	5	0	0	2	0	0	6
Zotu2209	0	0	0	1	1	0	17	0	7	4
Zotu4544	0	0	0	2	0	0	0	5	0	14
Zotu3334	0	0	0	1	3	0	4	8	4	0
Zotu669	0	0	0	9	13	1	13	8	28	9
Zotu2180	0	0	0	1	3	0	14	28	2	1
Zotu1182	0	0	0	2	1	0	16	0	0	26
Zotu2916	0	0	0	3	12	2	0	0	2	0
Zotu4598	0	0	0	2	1	9	0	0	0	0
Zotu1110	0	0	0	4	23	13	23	0	1	0
Zotu1150	0	0	0	1	10	1	20	13	1	25
Zotu2464	0	0	0	22	0	0	2	0	0	0
Zotu840	0	0	0	2	2	5	28	36	0	18
Zotu3442	0	0	0	1	4	2	16	0	2	10
Zotu1222	0	0	0	42	0	4	0	0	3	0
Zotu3467	0	0	0	7	0	0	0	0	0	5
Zotu4242	0	0	0	2	4	18	4	10	15	10
Zotu4001	0	0	0	4	6	8	9	12	0	6
Zotu371	0	0	0	14	84	0	14	4	5	45
Zotu4261	0	0	0	5	2	1	14	5	3	16
Zotu3606	0	0	0	3	1	0	1	3	0	15
Zotu1398	0	0	0	24	4	0	13	0	0	0
Zotu4534	0	0	0	3	1	13	0	0	0	0
Zotu3813	0	0	0	1	0	0	7	10	0	2
Zotu1581	0	0	0	21	0	0	0	7	0	7
Zotu3562	0	0	0	4	0	1	24	3	4	3
Zotu4078	0	0	0	6	4	0	0	0	0	0
Zotu2709	0	0	0	1	1	12	14	7	5	7
Zotu4046	0	0	0	2	3	17	8	8	8	8
Zotu1671	0	0	0	11	2	14	1	0	1	0
Zotu339	0	0	0	4	0	0	5	141	0	11
Zotu575	0	0	0	12	0	0	0	89	0	5
Zotu2585	0	0	0	1	2	0	14	11	1	5
Zotu3889	0	0	0	2	0	0	6	0	1	18
Zotu89	0	0	0	14	84	392	36	38	103	12
Zotu1686	0	0	0	3	0	0	10	1	2	25
Zotu1449	0	0	0	3	1	0	0	38	0	7
Zotu2388	0	0	0	1	2	0	0	10	2	2
Zotu3515	0	0	0	6	9	12	9	4	5	3
Zotu2638	0	0	0	2	0	0	0	14	0	1
Zotu2428	0	0	0	4	0	0	0	6	0	16
Zotu2236	0	0	0	2	0	26	12	0	0	3
Zotu3455	0	0	0	7	2	17	5	0	1	0
Zotu1337	0	0	0	5	0	18	17	0	31	1
Zotu36	0	0	0	27	2	8	1	1403	5	13
Zotu530	0	0	0	3	31	5	10	27	40	11
Zotu1583	0	0	0	4	0	0	0	36	0	2
Zotu547	0	0	0	12	15	21	41	0	10	10
Zotu558	0	0	0	9	4	0	46	0	24	7
Zotu4110	0	0	0	6	1	1	1	0	0	9
Zotu2942	0	0	0	3	0	0	2	0	0	16
Zotu1047	0	0	0	8	50	1	8	0	1	0
Zotu4080	0	0	0	15	0	2	0	0	6	0
Zotu4359	0	0	0	2	5	0	11	0	0	0
Zotu413	0	0	0	5	11	55	18	9	7	22
Zotu717	0	0	0	5	3	0	20	40	0	14
Zotu1613	0	0	0	5	1	6	17	11	0	11
Zotu2848	0	0	0	3	1	30	0	3	1	7
Zotu753	0	0	0	1	2	0	12	13	2	37
Zotu4089	0	0	0	2	6	2	11	0	2	1
Zotu1853	0	0	0	1	0	0	2	0	2	28
Zotu4338	0	0	0	5	0	0	9	16	0	3
Zotu4337	0	0	0	1	7	0	0	0	16	0
Zotu4289	0	0	0	2	1	0	9	3	2	5
Zotu1307	0	0	0	3	0	3	4	8	7	31
Zotu2659	0	0	0	6	0	0	0	8	2	5
Zotu2386	0	0	0	1	0	1	0	0	3	33
Zotu400	0	0	0	7	59	39	7	9	3	19
Zotu4345	0	0	0	1	1	0	2	0	0	22
Zotu3021	0	0	0	2	0	1	18	0	1	0
Zotu4052	0	0	0	1	4	1	3	0	3	6
Zotu1774	0	0	0	6	3	11	6	1	2	21
Zotu741	0	0	0	4	0	0	0	70	1	5
Zotu147	0	0	0	2	0	0	6	295	0	31
Zotu4443	0	0	0	9	4	0	2	0	2	5
Zotu1385	0	0	0	6	5	0	13	0	5	30
Zotu1687	0	0	0	2	5	5	1	6	8	41
Zotu2179	0	0	0	8	0	1	0	13	0	0
Zotu687	0	0	0	2	4	0	17	17	0	48
Zotu1455	0	0	0	2	28	3	1	0	12	0
Zotu2069	0	0	0	1	5	3	8	15	0	11
Zotu2448	0	0	0	4	1	1	6	0	7	3
Zotu3596	0	0	0	1	3	0	3	0	9	0
Zotu1832	0	0	0	3	8	10	9	5	7	8
Zotu1825	0	0	0	3	2	18	5	0	12	0
Zotu3316	0	0	0	1	5	7	2	0	9	0
Zotu4010	0	0	0	11	0	0	4	0	0	15
Zotu570	0	0	0	8	5	14	22	17	43	21
Zotu1913	0	0	0	7	0	15	13	3	1	14
Zotu3372	0	0	0	3	0	0	0	22	0	0
Zotu391	0	0	0	7	0	0	93	3	29	6
Zotu4101	0	0	0	1	0	0	0	11	1	9
Zotu207	0	0	0	3	8	4	14	205	2	2
Zotu1921	0	0	0	15	7	9	6	0	20	3
Zotu4299	0	0	0	4	8	1	0	0	5	0
Zotu812	0	0	0	10	5	20	1	1	26	1
Zotu1320	0	0	0	3	4	39	6	0	2	16
Zotu2815	0	0	0	3	1	15	0	0	0	0
Zotu3975	0	0	0	5	0	6	9	1	2	3
Zotu615	0	0	0	10	1	1	0	19	1	53
Zotu1137	0	0	0	1	0	0	5	0	0	46
Zotu3124	0	0	0	6	3	1	0	0	6	13
Zotu4109	0	0	0	2	2	1	8	0	0	2
Zotu501	0	0	0	2	6	6	12	32	7	46
Zotu1815	0	0	0	11	1	0	37	0	7	0
Zotu2130	0	0	0	1	0	1	2	7	14	0
Zotu101	0	0	0	2	0	34	28	17	60	358
Zotu1068	0	0	0	4	7	4	18	9	5	9
Zotu1923	0	0	0	3	6	10	9	19	14	15
Zotu4372	0	0	0	10	1	4	0	0	4	0
Zotu1384	0	0	0	3	2	9	3	0	24	4
Zotu724	0	0	0	5	9	36	25	2	3	10
Zotu3001	0	0	0	2	6	0	5	4	0	6
Zotu3762	0	0	0	2	3	24	0	0	2	0
Zotu856	0	0	0	10	16	27	16	25	12	21
Zotu1861	0	0	0	3	4	0	20	3	0	3
Zotu4018	0	0	0	2	8	0	6	0	0	0
Zotu3734	0	0	0	8	1	20	0	0	0	0
Zotu848	0	0	0	1	1	62	0	0	0	0
Zotu2869	0	0	0	7	6	0	0	0	0	13
Zotu584	0	0	0	6	23	6	3	5	0	50
Zotu505	0	0	0	10	4	6	15	23	21	53
Zotu233	0	0	0	12	0	11	44	36	119	7
Zotu2013	0	0	0	5	1	6	4	21	3	10
Zotu321	0	0	0	1	1	5	4	0	2	144
Zotu2820	0	0	0	3	7	1	34	0	0	0
Zotu3355	0	0	0	6	3	0	0	2	0	6
Zotu135	0	0	0	4	0	0	8	261	0	94
Zotu1332	0	0	0	1	0	0	5	26	0	6
Zotu2926	0	0	0	2	11	12	3	0	1	1
Zotu4509	0	0	0	3	17	2	2	0	0	0
Zotu3666	0	0	0	2	3	6	1	0	3	0
Zotu799	0	0	0	2	0	3	12	29	1	22
Zotu253	0	0	0	7	3	9	37	27	42	80
Zotu3170	0	0	0	3	0	24	4	0	2	2
Zotu4166	0	0	0	1	0	2	0	0	26	7
Zotu1626	0	0	0	1	4	8	4	6	16	10
Zotu859	0	0	0	8	14	0	9	0	0	31
Zotu2853	0	0	0	7	8	4	6	0	1	0
Zotu4472	0	0	0	1	3	4	1	2	7	2
Zotu2740	0	0	0	9	1	0	8	0	0	0
Zotu2707	0	0	0	4	3	10	12	0	1	0
Zotu1599	0	0	0	2	0	6	1	0	10	35
Zotu122	0	0	0	2	0	1	8	198	3	213
Zotu4475	0	0	0	1	1	4	1	14	3	17
Zotu577	0	0	0	5	39	6	38	1	11	24
Zotu4269	0	0	0	1	0	2	6	6	1	9
Zotu1470	0	0	0	4	3	0	16	0	0	14
Zotu1838	0	0	0	10	1	0	8	7	0	27
Zotu1135	0	0	0	2	0	0	5	7	1	36
Zotu2640	0	0	0	1	0	0	10	1	8	6
Zotu2925	0	0	0	3	0	17	4	3	0	14
Zotu296	0	0	0	5	2	0	11	172	3	28
Zotu4310	0	0	0	1	0	0	7	0	1	3
Zotu450	0	0	0	5	5	15	63	22	3	61
Zotu3228	0	0	0	2	0	0	12	30	1	7
Zotu1212	0	0	0	1	0	1	0	3	0	43
Zotu2025	0	0	0	1	0	0	1	29	0	0
Zotu4158	0	0	0	1	1	6	11	0	2	0
Zotu4502	0	0	0	2	0	0	1	2	4	1
Zotu1639	0	0	0	5	2	5	7	47	3	2
Zotu1016	0	0	0	2	2	5	0	42	1	12
Zotu1831	0	0	0	5	6	0	2	0	7	4
Zotu3087	0	0	0	4	3	0	14	0	13	17
Zotu1127	0	0	0	4	0	0	0	44	0	3
Zotu3582	0	0	0	6	13	4	11	2	5	1
Zotu1274	0	0	0	2	0	45	4	0	0	0
Zotu302	0	0	0	4	5	15	6	101	17	10
Zotu2036	0	0	0	4	1	4	12	8	9	2
Zotu763	0	0	0	2	0	0	2	34	0	27
Zotu3788	0	0	0	5	0	0	11	3	1	7
Zotu4396	0	0	0	3	0	0	8	0	0	0
Zotu3468	0	0	0	14	0	3	0	0	0	7
Zotu267	0	0	0	5	6	0	50	0	0	124
Zotu220	0	0	0	6	2	0	131	2	0	88
Zotu2922	0	0	0	8	0	0	5	0	0	0
Zotu3365	0	0	0	5	3	2	15	1	0	8
Zotu909	0	0	0	4	1	0	1	22	24	11
Zotu1958	0	0	0	3	2	5	12	0	10	13
Zotu1881	0	0	0	4	3	1	7	9	18	15
Zotu1340	0	0	0	10	5	1	29	0	30	4
Zotu624	0	0	0	2	0	0	26	29	6	53
Zotu3183	0	0	0	8	7	4	6	0	11	0
Zotu2283	0	0	0	5	19	0	0	0	2	0
Zotu2765	0	0	0	7	0	14	4	0	0	0
Zotu931	0	0	0	2	0	0	36	3	8	0
Zotu94	0	0	0	1	6	0	6	17	4	578
Zotu262	0	0	0	1	0	0	0	181	0	0
Zotu2190	0	0	0	1	7	9	16	0	6	0
Zotu3737	0	0	0	1	0	0	2	1	0	6
Zotu2134	0	0	0	1	0	0	2	35	0	1
Zotu2630	0	0	0	1	0	0	0	0	0	23
Zotu3122	0	0	0	1	4	0	9	0	2	16
Zotu1254	0	0	0	2	5	7	6	2	3	26
Zotu1437	0	0	0	3	0	2	13	0	1	24
Zotu3309	0	0	0	5	0	2	6	0	0	0
Zotu2717	0	0	0	2	13	1	0	2	0	0
Zotu658	0	0	0	5	6	15	0	21	4	28
Zotu654	0	0	0	4	4	0	1	57	1	5
Zotu985	0	0	0	6	0	8	0	19	2	32
Zotu3720	0	0	0	4	2	18	12	0	1	2
Zotu921	0	0	0	2	35	21	0	0	6	1
Zotu3023	0	0	0	4	1	4	2	0	1	15
Zotu4134	0	0	0	4	0	0	0	20	11	2
Zotu1108	0	0	0	2	0	13	22	11	2	5
Zotu2905	0	0	0	1	11	8	1	4	3	9
Zotu1672	0	0	0	5	3	2	15	1	1	26
Zotu3048	0	0	0	2	6	11	0	0	0	0
Zotu672	0	0	0	6	3	12	19	2	15	22
Zotu67	0	0	0	6	4	0	13	658	12	58
Zotu3068	0	0	0	8	5	0	19	0	0	14
Zotu2254	0	0	0	2	3	4	2	0	0	10
Zotu1495	0	0	0	8	6	3	21	0	3	0
Zotu1490	0	0	0	3	2	0	13	19	0	15
Zotu1339	0	0	0	13	5	0	23	0	1	28
Zotu1744	0	0	0	1	0	0	22	8	0	10
Zotu397	0	0	0	3	7	2	31	55	2	26
Zotu3589	0	0	0	5	3	4	14	1	17	1
Zotu2319	0	0	0	3	5	2	10	0	9	9
Zotu2902	0	0	0	1	0	0	0	16	0	10
Zotu2395	0	0	0	3	6	7	1	2	0	7
Zotu3752	0	0	0	1	0	3	1	4	3	0
Zotu2329	0	0	0	1	0	2	0	0	16	3
Zotu1196	0	0	0	3	30	4	10	0	1	0
Zotu1702	0	0	0	2	1	0	0	23	0	1
Zotu2060	0	0	0	4	0	3	13	0	19	1
Zotu370	0	0	0	2	11	59	12	10	10	46
Zotu508	0	0	0	1	2	3	3	0	112	8
Zotu898	0	0	0	1	0	7	2	2	50	3
Zotu1345	0	0	0	5	0	10	9	7	3	6
Zotu1000	0	0	0	4	1	41	1	0	10	0
Zotu3609	0	0	0	1	0	0	0	15	0	0
Zotu1488	0	0	0	5	0	0	13	20	4	23
Zotu2361	0	0	0	2	0	2	16	5	2	1
Zotu4012	0	0	0	2	4	5	14	12	0	1
Zotu2063	0	0	0	1	0	30	0	0	0	0
Zotu1218	0	0	0	2	7	3	12	0	2	26
Zotu1132	0	0	0	1	0	63	1	4	0	0
Zotu2326	0	0	0	1	0	0	1	13	1	3
Zotu798	0	0	0	1	2	7	4	10	17	19
Zotu837	0	0	0	2	3	1	26	0	6	19
Zotu246	0	0	0	4	1	1	16	136	9	65
Zotu3363	0	0	0	1	3	0	1	0	14	3
Zotu1010	0	0	0	3	0	0	3	47	0	21
Zotu2364	0	0	0	7	2	0	1	22	0	10
Zotu3758	0	0	0	2	8	0	0	0	0	0
Zotu1162	0	0	0	2	0	0	41	0	3	2
Zotu2210	0	0	0	2	12	7	2	0	4	2
Zotu3554	0	0	0	1	1	0	2	0	13	0
Zotu2375	0	0	0	5	0	0	0	17	0	3
Zotu2373	0	0	0	1	3	1	7	3	1	4
Zotu1731	0	0	0	1	2	2	26	0	0	1
Zotu706	0	0	0	13	4	0	10	0	1	53
Zotu536	0	0	0	4	7	2	16	26	5	30
Zotu2129	0	0	0	2	4	2	15	0	1	6
Zotu1410	0	0	0	3	1	0	41	12	0	0
Zotu377	0	0	0	6	11	12	113	6	7	5
Zotu3438	0	0	0	4	7	1	2	0	0	7
Zotu204	0	0	0	10	9	156	54	6	10	20
Zotu3424	0	0	0	2	13	14	6	0	0	0
Zotu1860	0	0	0	1	3	27	5	0	8	3
Zotu987	0	0	0	1	0	0	5	49	2	33
Zotu143	0	0	0	9	8	12	33	54	4	223
Zotu3689	0	0	0	3	0	0	0	12	0	11
Zotu254	0	0	0	2	1	14	26	32	59	55
Zotu2639	0	0	0	1	2	0	6	19	5	9
Zotu3304	0	0	0	1	0	3	9	0	5	4
Zotu1427	0	0	0	5	8	1	7	8	7	6
Zotu2855	0	0	0	1	0	4	2	0	0	9
Zotu1369	0	0	0	5	9	0	5	0	0	21
Zotu468	0	0	0	6	0	0	10	8	0	90
Zotu2568	0	0	0	2	3	0	4	10	0	15
Zotu3323	0	0	0	2	1	0	3	2	1	19
Zotu549	0	0	0	7	7	1	22	12	1	42
Zotu456	0	0	0	5	0	0	0	107	0	2
Zotu512	0	0	0	5	8	2	17	9	0	69
Zotu1718	0	0	0	1	0	9	0	10	7	18
Zotu1128	0	0	0	3	0	7	20	13	7	2
Zotu329	0	0	0	5	17	4	28	35	18	55
Zotu336	0	0	0	4	21	2	68	0	26	30
Zotu3708	0	0	0	4	3	1	5	0	0	5
Zotu133	0	0	0	18	12	0	93	15	6	233
Zotu440	0	0	0	3	7	81	21	8	4	20
Zotu2219	0	0	0	3	0	24	1	0	7	3
Zotu3632	0	0	0	2	5	5	0	0	3	6
Zotu2022	0	0	0	2	0	0	8	15	2	3
Zotu1397	0	0	0	2	0	3	3	27	16	4
Zotu3074	0	0	0	1	0	0	0	5	0	15
Zotu600	0	0	0	3	11	3	10	11	11	45
Zotu2488	0	0	0	3	21	14	0	0	0	0
Zotu4265	0	0	0	1	0	8	0	2	0	0
Zotu478	0	0	0	4	0	0	6	84	3	16
Zotu1793	0	0	0	3	0	14	5	8	7	6
Zotu1191	0	0	0	4	1	0	8	23	0	22
Zotu710	0	0	0	3	1	8	18	0	0	44
Zotu4590	0	0	0	1	0	0	0	0	6	5
Zotu3381	0	0	0	4	6	8	0	0	4	0
Zotu2800	0	0	0	4	0	0	0	0	0	15
Zotu1804	0	0	0	3	0	5	1	0	27	1
Zotu313	0	0	0	1	38	0	55	44	0	44
Zotu1967	0	0	0	3	0	0	3	23	0	2
Zotu1981	0	0	0	11	0	2	1	14	0	0
Zotu2644	0	0	0	2	0	0	7	24	3	7
Zotu2545	0	0	0	2	0	1	1	9	1	8
Zotu786	0	0	0	4	3	14	27	4	5	8
Zotu911	0	0	0	7	9	5	19	4	33	18
Zotu3593	0	0	0	1	4	2	1	6	4	4
Zotu1300	0	0	0	5	15	12	13	11	17	29
Zotu4401	0	0	0	2	6	2	1	1	4	5
Zotu1250	0	0	0	5	1	1	25	12	1	2
Zotu1228	0	0	0	4	1	20	28	0	0	0
Zotu146	0	0	0	3	1	3	113	90	127	17
Zotu2614	0	0	0	2	9	5	10	8	6	16
Zotu2407	0	0	0	2	0	0	19	0	0	0
Zotu3019	0	0	0	1	0	0	22	0	0	5
Zotu667	0	0	0	5	0	0	23	1	0	45
Zotu1965	0	0	0	2	3	9	3	0	10	18
Zotu2234	0	0	0	2	30	2	10	8	2	38
Zotu561	0	0	0	1	9	10	10	0	14	43
Zotu3523	0	0	0	1	0	0	14	0	0	0
Zotu340	0	0	0	6	3	4	11	90	2	34
Zotu754	0	0	0	5	18	0	17	22	0	24
Zotu3120	0	0	0	4	1	1	20	1	0	4
Zotu3431	0	0	0	1	3	0	1	0	2	5
Zotu4504	0	0	0	3	13	7	2	0	6	7
Zotu3791	0	0	0	1	2	0	0	1	3	5
Zotu3399	0	0	0	1	0	0	0	20	2	1
Zotu2629	0	0	0	5	4	5	6	14	8	13
Zotu362	0	0	0	2	3	0	3	57	0	76
Zotu3591	0	0	0	3	4	2	0	11	0	0
Zotu2797	0	0	0	1	0	1	2	5	0	6
Zotu1007	0	0	0	7	4	0	14	0	6	48
Zotu224	0	0	0	4	0	0	14	10	4	199
Zotu149	0	0	0	1	2	4	197	107	1	33
Zotu4003	0	0	0	1	2	5	3	3	16	0
Zotu4521	0	0	0	3	7	0	4	0	0	2
Zotu2941	0	0	0	2	3	0	0	0	0	9
Zotu986	0	0	0	8	3	0	41	13	5	5
Zotu871	0	0	0	1	21	60	1	0	0	0
Zotu458	0	0	0	4	10	47	26	0	3	34
Zotu312	0	0	0	3	0	0	1	151	0	31
Zotu2819	0	0	0	2	2	20	0	0	2	0
Zotu3206	0	0	0	1	0	0	0	11	5	1
Zotu4500	0	0	0	1	5	9	1	0	1	0
Zotu3085	0	0	0	2	3	1	1	0	1	13
Zotu228	0	0	0	1	1	0	25	99	0	104
Zotu1145	0	0	0	8	9	2	4	0	17	5
Zotu3387	0	0	0	7	0	0	3	7	0	4
Zotu2551	0	0	0	2	5	8	1	0	1	2
Zotu4491	0	0	0	3	0	0	8	0	0	0
Zotu2715	0	0	0	3	0	0	2	0	15	2
Zotu1180	0	0	0	1	0	0	5	23	13	1
Zotu4066	0	0	0	1	5	1	3	0	0	3
Zotu40	0	0	0	4	5	0	140	617	3	786
Zotu916	0	0	0	4	1	7	2	14	3	33
Zotu2463	0	0	0	7	3	0	6	0	0	6
Zotu2517	0	0	0	2	2	27	7	0	7	9
Zotu1685	0	0	0	1	0	1	2	4	2	31
Zotu1866	0	0	0	1	1	1	4	9	4	5
Zotu3412	0	0	0	1	0	17	1	0	0	0
Zotu4108	0	0	0	1	1	16	4	0	1	0
